CODIGO,GENERO,ESTUDIANTE,FACULTAD,PROGRAMA,SEDE,JORNADA,SEMESTRE,PERIODO
101823021244,F,Regular,Facultad de Ciencias Humanas y Sociales,Licenciatura en Lenguas Modernas con Énfasis en Ingles y Francés – Santander de Quilichao,POPAYAN,DIURNO,2,2023.2
104623021262,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,1,2023.2
104423021236,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Economía,POPAYAN,DIURNO,2,2023.2
104023021237,F,Regular,Facultad de Ciencias de la Salud,Fisioterapia,POPAYAN,DIURNO,2,2023.2
104123021238,F,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,2,2023.2
100223021239,F,Regular,Facultad de Ciencias de la Salud,Medicina,POPAYAN,DIURNO,2,2023.2
100223021240,M,Regular,Facultad de Ciencias de la Salud,Medicina,POPAYAN,DIURNO,2,2023.2
100223021241,M,Regular,Facultad de Ciencias de la Salud,Medicina,POPAYAN,DIURNO,2,2023.2
100223021242,F,Regular,Facultad de Ciencias de la Salud,Medicina,POPAYAN,DIURNO,2,2023.2
101823021243,F,Regular,Facultad de Ciencias Humanas y Sociales,Licenciatura en Lenguas Modernas con Énfasis en Inglés y Francés,POPAYAN,DIURNO,2,2023.2
103023021245,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
102223021246,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Ingeniería Física,POPAYAN,DIURNO,1,2023.2
102223021247,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Ingeniería Física,POPAYAN,DIURNO,1,2023.2
104823021248,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Comunicación Social,POPAYAN,DIURNO,2,2023.2
100123021249,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,1,2023.2
100123021250,F,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
100123021251,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,7,2023.2
100123021252,M,Regular,"Facultad de Derecho, Ciencias Políticas y Sociales",Derecho,POPAYAN,DIURNO,2,2023.2
104923021253,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104623021254,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104723021255,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería en Automática Industrial,POPAYAN,DIURNO,2,2023.2
105923021256,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
100923021257,F,Primiparo,Facultad de Artes,Artes Plásticas,POPAYAN,DIURNO,2,2023.2
100923021258,F,Primiparo,Facultad de Artes,Artes Plásticas,POPAYAN,DIURNO,1,2023.2
105923021259,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
103423021260,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103223021261,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223021262,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223021263,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
100423021264,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
108523021265,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agropecuaria,POPAYAN,DIURNO,2,2023.2
108523021266,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agropecuaria,POPAYAN,DIURNO,1,2023.2
108523021267,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agropecuaria,POPAYAN,DIURNO,1,2023.2
108523021268,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agropecuaria,POPAYAN,DIURNO,1,2023.2
108523021269,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agropecuaria,POPAYAN,DIURNO,1,2023.2
102523021270,M,Primiparo,Facultad de Ciencias Contables Económicas y Administrativas,Administración de Empresas,POPAYAN,DIURNO,2,2023.2
102523021271,M,Regular,Facultad de Ciencias Contables Económicas y Administrativas,Administración de Empresas,POPAYAN,DIURNO,2,2023.2
100823021272,F,Regular,Facultad de Ciencias Humanas y Sociales,Antropología,POPAYAN,DIURNO,2,2023.2
103323020243,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020244,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020245,M,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020246,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020247,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020248,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020249,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020250,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020251,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020252,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,1,2023.2
103323020253,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020254,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020255,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020256,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,1,2023.2
103323020257,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020258,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020259,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020260,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020261,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020262,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020263,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,1,2023.2
103323020264,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,1,2023.2
103323020265,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020266,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
103323020267,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Licenciatura en Educación Básica Primaria,POPAYAN,DIURNO,2,2023.2
104123020551,F,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,1,2023.2
103223021231,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
104123020553,F,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,2,2023.2
104123020554,F,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,1,2023.2
104123020555,M,Regular,Facultad de Ciencias de la Salud,Fonoaudiología,POPAYAN,DIURNO,1,2023.2
103223021232,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
104923020557,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020558,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020559,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020560,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020561,M,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020562,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020563,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020564,M,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020566,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020567,M,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020568,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020569,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020570,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020571,F,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020572,F,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020573,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020574,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
101223020784,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020785,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020786,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020787,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020788,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020789,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020790,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020791,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020792,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020793,F,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,2,2023.2
101223020794,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
101223020795,M,Regular,Facultad de Ingeniería Civil,Arquitectura,POPAYAN,DIURNO,1,2023.2
100423020796,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020797,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020798,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020799,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020800,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020801,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020802,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020803,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020804,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020805,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020806,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020807,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020808,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020809,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020810,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020811,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020812,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020813,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020814,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020815,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020816,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020817,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020818,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020819,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020820,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020821,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020822,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020823,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020824,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
105923020825,F,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020826,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020827,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020828,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020829,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020830,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,1,2023.2
105923020831,F,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020832,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020833,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,6,2023.2
105923020834,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020835,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,8,2023.2
105923020836,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,1,2023.2
104923020575,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020576,F,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020577,F,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020578,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020579,F,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020580,M,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020581,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020582,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020583,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020584,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020585,M,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020586,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020587,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020588,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020589,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020590,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020591,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020592,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020593,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020594,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020595,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020596,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020597,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020598,F,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
105923020837,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,1,2023.2
105923020838,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,1,2023.2
105923020839,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020840,F,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020841,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020842,F,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020843,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020844,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,8,2023.2
105923020845,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,1,2023.2
105923020846,F,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,1,2023.2
105923020847,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020848,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020849,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020850,F,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
105923020851,M,Regular,Facultad de Artes,Dirección de Banda,POPAYAN,DIURNO,2,2023.2
103423020852,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,1,2023.2
103423020853,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020854,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
104923020599,F,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
104923020600,M,Regular,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,1,2023.2
104923020601,F,Primiparo,Facultad de Ingeniería Civil,Ingeniería Ambiental,POPAYAN,DIURNO,2,2023.2
100423020603,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020604,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020605,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020606,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020607,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020608,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020609,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020610,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020611,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020612,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020613,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020614,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020615,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020616,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,3,2023.2
100423020617,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020618,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020619,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020620,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020621,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020622,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020623,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,1,2023.2
100423020624,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020625,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020626,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020627,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020628,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020629,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020630,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,5,2023.2
100423020631,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020632,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020633,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020634,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020635,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020636,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020637,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020638,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020639,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020640,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020641,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,1,2023.2
100423020642,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
